Імʼя автора;Назва книги;Мова;Перекладач;Мова оригіналу;Оригінальна назва;Назва видавця;Рік видання;ISBN;Жанр книги
Каракара Кемурі;Кривавий Марс. Том 3;Українська;Олександр Роговський;;;Nasha Idea;2023;9786178109530;Манґа
Люпано Ітоїз Коуе;Вовк в трусах. Том 2;Українська;;;;Nasha Idea;2023;9786178109523;Комікси
Кен Вакуі;Токійські месники. Том 6;Українська;Ольга Горло;;Tokyo Revengers;Nasha Idea;2023;9786178109516;Манґа
Шіро Куроі;Левіафан. Том 2;Українська;Онисія Колесникова;;;Nasha Idea;2023;9786178109462;Детективи та трилери
Поль Мартен;Загадки на кожному поверсі. Том 1;Українська;Деніс Тімошенко;;;Nasha Idea;2023;9786178109448;Детективи й жахи для дітей і підлітків
Ідзумі Міцу;Чарівник бібліотеки. Том 3;Українська;Тимур Сандович;;;Nasha Idea;2023;9786178109431;Манґа
Конамі Каната;Чі. Життя однієї киці. Том 8;Українська;;;Chi's Sweet Home;Nasha Idea;2023;9786178109387;Манґа
Адам Стовер;Король Куу. Космічна потвора. Том 3;Українська;Олександр Бєліков;;;Nasha Idea;2023;9786178109349;Фантастика та фентезі для дітей
Тібо Вілланова;Гастроноґік Аніме;Українська;Онисія Колесникова, Юлія Кузьменко;;;Nasha Idea;2023;9786178109332;Їжа та напої
Люпано Ітоїз Коуе;Вовк в трусах. Том 3;Українська;Онисія Колесникова;;;Nasha Idea;2024;9786178109301;Комікси для дітей і підлітків
Шіро Куроі;Левіафан. Том 1;Українська;Онисія Колесникова;;;Nasha Idea;2023;9786178109288;Детективи та трилери
Хірому Аракава;Сталевий Алхімік. Том 3;Українська;Олександр Бєліков;;Fullmetal Alchemist;Nasha Idea;2023;9786178109264;Манґа
Ічіго Такано;Оранж Том 1;Українська;Олександр Бєліков;;Orange;Nasha Idea;2023;9786178109226;Манґа
Хірому Аракава;Сталевий Алхімік. Том 1;Українська;Олександр Бєліков;;;Nasha Idea;2022;9786178109141;Манґа
Кен Вакуі;Токійські месники. Том 3;Українська;Ольга Катальнікова;;Tokyo Revengers;Nasha Idea;2022;9786178109004;Манґа
Клер Гейвуд;Доньки Спарти;Українська;Юлія Нагорнюк;;Daughters of Sparta;Yakaboo Publishing;2023;9786178107987;
Григорій Квітка-Основ'яненко;Григорій Квітка-Основ’яненко. Вибрані твори;Українська;;;;Yakaboo Publishing;2023;9786178107970;
Ольга Кобилянська;Ольга Кобилянська. Вибрані твори;Українська;;;;Yakaboo Publishing;2023;9786178107963;
